calibration method,metric,model,comb
temperature scaling,ECE (M),0.009591231888639574,0.01698347194124738
temperature scaling,cwECE (WT),0.03887852559219708,0.032196923129966505
temperature scaling,cwECE (MT),0.01812642964870495,0.012975308206806235
temperature scaling,cwECE (WNT),0.005844733704930246,0.004631194899248526
temperature scaling,cwECE (MNT),0.0032438760273853866,0.002047770527528649
temperature scaling,NLL,0.19245335717904005,0.5429518748954099
ensemble temperature scaling,ECE (W),0.012571884252665698,0.018833871890993878
ensemble temperature scaling,ECE (M),0.009500047700088544,0.017648098554124293
ensemble temperature scaling,cwECE (WT),0.038233814030345106,0.032197969688261774
ensemble temperature scaling,cwECE (MT),0.017877113372654657,0.01231424894555926
ensemble temperature scaling,cwECE (WNT),0.005828174691565777,0.004643517350364886
ensemble temperature scaling,cwECE (MNT),0.00342228959755565,0.002044331908715046
ensemble temperature scaling,NLL,0.19271783497798523,0.5501687044128684
imax binning,ECE (W),0.007105638793844025,0.019046648211862065
imax binning,ECE (M),0.006705638793844075,0.01835966436201103
imax binning,cwECE (WT),0.032099679138750316,0.029678681553554177
imax binning,cwECE (MT),0.016704309594545615,0.01385684908333767
imax binning,cwECE (WNT),0.005178199232438007,0.0044723326419896636
imax binning,cwECE (MNT),0.0027569035124709006,0.001997238335714229
imax binning,NLL,0.19613418173726097,0.5507740571922816
none,ECE (W),0.028966222842534417,0.014861047886236673
none,ECE (M),0.025185959180196126,0.01324407723667317
none,cwECE (WT),0.04982424980463106,0.027732603072285884
none,cwECE (MT),0.024945549978742838,0.013945471937216772
none,cwECE (WNT),0.007911809627934965,0.004126750213108718
none,cwECE (MNT),0.0032637826306516947,0.0016486222271852534
none,NLL,0.21168365889350954,0.2489312764552161
confusion,ECE (W),0.014316136947301644,0.01418128207453394
confusion,ECE (M),0.017935493166926025,0.011347515721290717
confusion,cwECE (WT),0.018058558457868377,0.026614842425574964
confusion,cwECE (MT),0.018058558457868377,0.01250463513279373
confusion,cwECE (WNT),0.0029976449284895013,0.003645632913570405
confusion,cwECE (MNT),0.004557820220677873,0.002192840180285607
confusion,NLL,0.48898090756332824,0.5232252818846496
temperature scaling,ECE (W),0.00981599211054382,0.010874973562903999
temperature scaling,ECE (M),0.011154172291745316,0.009770646435600126
temperature scaling,cwECE (WT),0.039091638169153176,0.028039908336043577
temperature scaling,cwECE (MT),0.013260774992783969,0.010174306032420189
temperature scaling,cwECE (WNT),0.005482742915227007,0.0039139889009223135
temperature scaling,cwECE (MNT),0.0025822281653301356,0.0012539954227287623
temperature scaling,NLL,0.1768915638188048,0.30631027087977764
ensemble temperature scaling,ECE (W),0.011911973376437474,0.010993548736508969
ensemble temperature scaling,ECE (M),0.010102621416970409,0.008894467017849425
ensemble temperature scaling,cwECE (WT),0.036517517221379796,0.026865034167284325
ensemble temperature scaling,cwECE (MT),0.013115437931750396,0.009981368054547513
ensemble temperature scaling,cwECE (WNT),0.005367836454460044,0.0037784697815332023
ensemble temperature scaling,cwECE (MNT),0.0027738147567143204,0.0014030998085035541
ensemble temperature scaling,NLL,0.1785962074279945,0.31093775787394007
imax binning,ECE (W),0.00933760316326698,0.01406373007475063
imax binning,ECE (M),0.007769421345106222,0.011559618399069141
imax binning,cwECE (WT),0.03179710689878955,0.023829606735669515
imax binning,cwECE (MT),0.013611319628666328,0.011447026983084545
imax binning,cwECE (WNT),0.005064455710606949,0.003690823725651395
imax binning,cwECE (MNT),0.002239040956036693,0.001446129085436735
imax binning,NLL,0.18400946179337707,0.31313235493912583
none,ECE (W),0.032682770897944836,0.019938877689818668
none,ECE (M),0.031478791683912266,0.019927645882870087
none,cwECE (WT),0.05062858763401005,0.03506159847471084
none,cwECE (MT),0.030686106326919184,0.014617521326651997
none,cwECE (WNT),0.0085925720349715,0.005220092292071005
none,cwECE (MNT),0.004585934283612841,0.0021519265806481773
none,NLL,0.24407759493840203,0.23482723506358874
confusion,ECE (W),0.002117319534353232,0.01945296812620833
confusion,ECE (M),0.01258842507006997,0.01838058567858334
confusion,cwECE (WT),0.01252456096882043,0.034885044907361634
confusion,cwECE (MT),0.01252456096882043,0.02198697818792371
confusion,cwECE (WNT),0.0024347072822817864,0.00492022703716381
confusion,cwECE (MNT),0.004091104548137133,0.0035345502401824503
confusion,NLL,0.6334501872393068,0.5944873080652775
temperature scaling,ECE (W),0.009896959575960958,0.017202663017223885
temperature scaling,ECE (M),0.008667951354337716,0.01584133580884554
temperature scaling,cwECE (WT),0.04148429985124646,0.030606896236482627
temperature scaling,cwECE (MT),0.018680369202693715,0.013198406349976552
temperature scaling,cwECE (WNT),0.00584206729437564,0.004538953280757239
temperature scaling,cwECE (MNT),0.0033805877003525893,0.002445478527864358
temperature scaling,NLL,0.19686748742279053,0.25292941472114
ensemble temperature scaling,ECE (W),0.008881058948543507,0.01491744321711572
ensemble temperature scaling,ECE (M),0.010100036974844347,0.01470467111313618
ensemble temperature scaling,cwECE (WT),0.04248304014831245,0.02953775978590246
ensemble temperature scaling,cwECE (MT),0.020354849993384848,0.013175759907036793
ensemble temperature scaling,cwECE (WNT),0.006060919081141673,0.004400356019124527
