calibration method,metric,model,comb
imax binning,NLL,0.15965450181276378,0.3203887739216613
none,ECE (W),0.029647179613510814,0.020191095857635524
none,ECE (M),0.0292424374918143,0.019596328538576544
none,cwECE (WT),0.04756190238498864,0.02928119469486597
none,cwECE (MT),0.0254761672797506,0.015823806131615083
none,cwECE (WNT),0.007720378465628071,0.004689009645839625
none,cwECE (MNT),0.0025440646589594885,0.0011074950970058567
none,NLL,0.2190326861742564,0.3470592496323122
confusion,ECE (W),0.007320134702861588,0.013629084559298784
confusion,ECE (M),0.009835040663078517,0.013247060817687345
confusion,cwECE (WT),0.009831952895782948,0.026081418521030013
confusion,cwECE (MT),0.009831952895782948,0.011030784704402058
confusion,cwECE (WNT),0.0021545290184966583,0.0038704440761040135
confusion,cwECE (MNT),0.0035379073785540916,0.0018131733623531453
confusion,NLL,0.4263679906051192,0.5706979322677659
temperature scaling,ECE (W),0.006880365418892035,0.014943785723357306
temperature scaling,ECE (M),0.006484563297137882,0.013582443222341417
temperature scaling,cwECE (WT),0.03765402850686188,0.026516923446820172
temperature scaling,cwECE (MT),0.01009601443656782,0.011882075950944471
temperature scaling,cwECE (WNT),0.005070475772835268,0.00398647408921453
temperature scaling,cwECE (MNT),0.0021515947270626294,0.0012406809026370574
temperature scaling,NLL,0.15922604683322097,0.4251088726009076
ensemble temperature scaling,ECE (W),0.009561013148090039,0.015246557244896949
ensemble temperature scaling,ECE (M),0.00656505430044576,0.013341941918023577
ensemble temperature scaling,cwECE (WT),0.036292531766321814,0.027303983525345403
ensemble temperature scaling,cwECE (MT),0.010710577720033717,0.01211821348135636
ensemble temperature scaling,cwECE (WNT),0.004935160216614948,0.004062838409820525
ensemble temperature scaling,cwECE (MNT),0.0024034209921771346,0.0012780869083954835
ensemble temperature scaling,NLL,0.16079016216765601,0.42987836041692185
imax binning,ECE (W),0.005992419106561291,0.016704579973070878
imax binning,ECE (M),0.005992419106561266,0.016024744928591007
imax binning,cwECE (WT),0.027687936808214776,0.02715415190190041
imax binning,cwECE (MT),0.01060870559964505,0.014906890577661633
imax binning,cwECE (WNT),0.0038847562308783937,0.004302901690989439
imax binning,cwECE (MNT),0.0018094926521670552,0.0010695834727290749
imax binning,NLL,0.1699050813496064,0.43736538428654953
none,ECE (W),0.03251077261567125,0.021814623087947422
none,ECE (M),0.03251177103320757,0.02132092147081294
none,cwECE (WT),0.045830680177701,0.03145798068358485
none,cwECE (MT),0.02771558664340982,0.017398338884365785
none,cwECE (WNT),0.007838432655673393,0.005019219124381495
none,cwECE (MNT),0.0035173447957699048,0.0011720588024517378
none,NLL,0.23558304493095616,0.2878558915437865
confusion,ECE (W),0.0028179055946871484,0.010172282284654664
confusion,ECE (M),0.006431930548859378,0.0100343891923314
confusion,cwECE (WT),0.006510244843995728,0.023913172621530216
confusion,cwECE (MT),0.006510244843995728,0.01119896608652329
confusion,cwECE (WNT),0.0011685663352830717,0.0034357109289762265
confusion,cwECE (MNT),0.002753094430343105,0.0019903114350263923
confusion,NLL,0.3466719442368892,0.41823486262196063
temperature scaling,ECE (W),0.004008173583247067,0.014146264764360298
temperature scaling,ECE (M),0.004951723640133269,0.013800018429505779
temperature scaling,cwECE (WT),0.03220396925225331,0.026649315772024174
temperature scaling,cwECE (MT),0.014715494127167786,0.010674552858050678
temperature scaling,cwECE (WNT),0.004872032679770424,0.003947489497150748
temperature scaling,cwECE (MNT),0.003211301528653146,0.001289983337795525
temperature scaling,NLL,0.1621205781148114,0.31185022809212604
ensemble temperature scaling,ECE (W),0.005410466575792533,0.014817476941718387
ensemble temperature scaling,ECE (M),0.008615256901777656,0.014085358808694916
ensemble temperature scaling,cwECE (WT),0.03271599047757144,0.028228801546536057
ensemble temperature scaling,cwECE (MT),0.015424010198763697,0.010176422982863035
ensemble temperature scaling,cwECE (WNT),0.005064580394924239,0.004081162609423533
ensemble temperature scaling,cwECE (MNT),0.003543131335457964,0.001297069089690093
ensemble temperature scaling,NLL,0.16441389350039756,0.3170536356850744
imax binning,ECE (W),0.005706441828105965,0.015827337792433248
imax binning,ECE (M),0.005313125034647974,0.015195861986743508
imax binning,cwECE (WT),0.02671718863412223,0.025437499021247385
imax binning,cwECE (MT),0.014597161038079185,0.01341825106106099
imax binning,cwECE (WNT),0.00446674452138846,0.004047933028770863
imax binning,cwECE (MNT),0.002784792614318476,0.0012605313554918834
imax binning,NLL,0.1754592451625658,0.32456250192258634
none,ECE (W),0.028142069011926694,0.01896847536015877
none,ECE (M),0.028153067976236328,0.018864878196271886
none,cwECE (WT),0.04437546569841623,0.029628200116428118
none,cwECE (MT),0.026965219651261047,0.016809872174787355
none,cwECE (WNT),0.007690971178425958,0.004731828032471767
none,cwECE (MNT),0.0024886065152507917,0.0013673798231939001
none,NLL,0.22273151073594558,0.4154467063368258
confusion,ECE (W),0.002804301599166759,0.01629040937139533
confusion,ECE (M),0.015296642548910038,0.011359158362236398
confusion,cwECE (WT),0.015373866037308892,0.028323920943009694
confusion,cwECE (MT),0.015373866037308892,0.01597592001961154
confusion,cwECE (WNT),0.0026931959156071754,0.004350869188683888
confusion,cwECE (MNT),0.00441843305674369,0.0026391998222481216
confusion,NLL,0.5732008293638546,0.8639923756947168
temperature scaling,ECE (W),0.0077331004143445705,0.015309700090915507
temperature scaling,ECE (M),0.008276399868283336,0.013734366902843992
temperature scaling,cwECE (WT),0.03848317845238392,0.028731284882401852
temperature scaling,cwECE (MT),0.01200005290159883,0.011849649550465578
temperature scaling,cwECE (WNT),0.005536028934709466,0.004215667175165222
temperature scaling,cwECE (MNT),0.002220099227224932,0.001837507256335488
temperature scaling,NLL,0.1591954241427034,0.5346779022542651
ensemble temperature scaling,ECE (W),0.008152638546362986,0.016105695501463298
ensemble temperature scaling,ECE (M),0.008194907351587233,0.013921902402249465
ensemble temperature scaling,cwECE (WT),0.038127437922183045,0.02879182353793161
ensemble temperature scaling,cwECE (MT),0.011967426869959146,0.011877380945580458
ensemble temperature scaling,cwECE (WNT),0.005465094009346521,0.004213349357567304
ensemble temperature scaling,cwECE (MNT),0.002362731923195265,0.0018530540322618029
ensemble temperature scaling,NLL,0.15878258795032207,0.5372902266657281
imax binning,ECE (W),0.0061663644166569795,0.015512591350087283
imax binning,ECE (M),0.00478842075718834,0.01468585561838494
imax binning,cwECE (WT),0.02992318917879404,0.026764707002992227
imax binning,cwECE (MT),0.014757476831983186,0.012760159587011419
imax binning,cwECE (WNT),0.004541654016849629,0.004035663535961328
imax binning,cwECE (MNT),0.002297862690310212,0.0016916724258070628
imax binning,NLL,0.16240324620553148,0.5390941807283258
none,ECE (W),0.025973360766967112,0.017629616171557068
none,ECE (M),0.0247461447219054,0.017522587368948503
none,cwECE (WT),0.043186104534286826,0.02783695812537314
none,cwECE (MT),0.02507858887418061,0.015036823404494814
none,cwECE (WNT),0.007047179278973055,0.004253397129154143
none,cwECE (MNT),0.002351756879143269,0.0013125035171298953
none,NLL,0.20533042845957872,0.21609609810404565
confusion,ECE (W),0.010219453171189129,0.010152842643995606
confusion,ECE (M),0.016065003934066447,0.00996580449616106
confusion,cwECE (WT),0.01587935676679537,0.025224479379678793
confusion,cwECE (MT),0.01587935676679537,0.011359463038136286
confusion,cwECE (WNT),0.0029844647051896086,0.0032697449087160683
confusion,cwECE (MNT),0.0039592823559491735,0.0017920425994624068
confusion,NLL,0.391101447136419,0.42887980707542744
temperature scaling,ECE (W),0.010175689849977788,0.013087561102734239
temperature scaling,ECE (M),0.011248183724465744,0.009138277846233741
temperature scaling,cwECE (WT),0.032724975944475945,0.024117101196807312
temperature scaling,cwECE (MT),0.010181449763703528,0.008746654922636732
temperature scaling,cwECE (WNT),0.004580629987432551,0.003399078158895142
temperature scaling,cwECE (MNT),0.0020867709022934578,0.0012917844004931688
temperature scaling,NLL,0.14575029094344566,0.29075371746514733
ensemble temperature scaling,ECE (W),0.010277093040250046,0.013605479335469368
ensemble temperature scaling,ECE (M),0.01157533223029959,0.00895772338016794
ensemble temperature scaling,cwECE (WT),0.033728677242337954,0.02576252141955543
ensemble temperature scaling,cwECE (MT),0.009998453542873804,0.008847430518093106
ensemble temperature scaling,cwECE (WNT),0.004648374509437252,0.0035822953996388894
ensemble temperature scaling,cwECE (MNT),0.002120400453452847,0.001310047723642999
ensemble temperature scaling,NLL,0.14641529257578154,0.2953715077647515
imax binning,ECE (W),0.008863821233584061,0.010767756453866184
imax binning,ECE (M),0.004878479070228448,0.010244760023148253
imax binning,cwECE (WT),0.02906820385969719,0.022628996737054347
imax binning,cwECE (MT),0.01137302400077445,0.010441289836915845
imax binning,cwECE (WNT),0.00416188525368749,0.0033700787767548777
imax binning,cwECE (MNT),0.0019077740299689046,0.0014262893491813473
imax binning,NLL,0.15466586349176153,0.29835510114324637
none,ECE (W),0.031592062731583936,0.021887601480498786
none,ECE (M),0.031003065546353674,0.02156676196716127
none,cwECE (WT),0.04769153276626798,0.03214619127195647
none,cwECE (MT),0.02737382150419383,0.01963296767965185
none,cwECE (WNT),0.00821663442333443,0.005266512181610548
none,cwECE (MNT),0.0034341270383685682,0.0015754478013340115
none,NLL,0.24428723976146785,0.24404767539637692
confusion,ECE (W),0.0025427104388062232,0.015469049924534376
confusion,ECE (M),0.009720072683095422,0.014930378329557301
confusion,cwECE (WT),0.009309817015635224,0.03028354303178818
confusion,cwECE (MT),0.009309817015635224,0.016299545629993275
confusion,cwECE (WNT),0.0020826077557317803,0.004196883946020154
confusion,cwECE (MNT),0.0029979578851926482,0.002494679985421074
confusion,NLL,0.545787626816871,0.4947719252115651
temperature scaling,ECE (W),0.012448055373155445,0.01431373758860179
temperature scaling,ECE (M),0.010802726882222776,0.011753243455157169
temperature scaling,cwECE (WT),0.03488666239927298,0.02917767835079032
temperature scaling,cwECE (MT),0.013868690103629322,0.013384120798955934
temperature scaling,cwECE (WNT),0.005183297610166836,0.0042157033766288595
temperature scaling,cwECE (MNT),0.0031986996533227867,0.001989023152871176
temperature scaling,NLL,0.17049886016210392,0.2375349663130078
ensemble temperature scaling,ECE (W),0.010932321352551202,0.015140395583040273
ensemble temperature scaling,ECE (M),0.010823403138501374,0.011254481874430337
ensemble temperature scaling,cwECE (WT),0.03313980702962939,0.02926714215758646
ensemble temperature scaling,cwECE (MT),0.014074000891589621,0.013492157054698719
ensemble temperature scaling,cwECE (WNT),0.005058628294432614,0.004220013020055627
ensemble temperature scaling,cwECE (MNT),0.00324803354780574,0.00199524208392415
