calibration method,metric,model,comb
ensemble temperature scaling,ECE (W),0.008152638546362986,0.01430581260865495
ensemble temperature scaling,ECE (M),0.008194907351587233,0.013328897927480507
ensemble temperature scaling,cwECE (WT),0.038127437922183045,0.0229446056827917
ensemble temperature scaling,cwECE (MT),0.011967426869959146,0.012190802486133323
ensemble temperature scaling,cwECE (WNT),0.005465094009346521,0.0034661698607449526
ensemble temperature scaling,cwECE (MNT),0.002362731923195265,0.0018714915146941461
ensemble temperature scaling,NLL,0.15878258795032207,0.41829772232361606
imax binning,ECE (W),0.0061663644166569795,0.014296267688842887
imax binning,ECE (M),0.00478842075718834,0.014312303312853896
imax binning,cwECE (WT),0.02992318917879404,0.020965989382025648
imax binning,cwECE (MT),0.014757476831983186,0.012881584868189227
imax binning,cwECE (WNT),0.004541654016849629,0.0033783747719270583
imax binning,cwECE (MNT),0.002297862690310212,0.001818535211862053
imax binning,NLL,0.16240324620553148,0.41930696960506203
none,ECE (W),0.025973360766967112,0.014628950404823173
none,ECE (M),0.0247461447219054,0.014280237228597828
none,cwECE (WT),0.043186104534286826,0.023784938435464472
none,cwECE (MT),0.02507858887418061,0.011713260328710482
none,cwECE (WNT),0.007047179278973055,0.003652833316726484
none,cwECE (MNT),0.002351756879143269,0.0008871325838487121
none,NLL,0.20533042845957872,0.31025691448928205
confusion,ECE (W),0.010219453171189129,0.007826516202701691
confusion,ECE (M),0.016065003934066447,0.007572909813928848
confusion,cwECE (WT),0.01587935676679537,0.016197304528719748
confusion,cwECE (MT),0.01587935676679537,0.008087385576649385
confusion,cwECE (WNT),0.0029844647051896086,0.00234474659176602
confusion,cwECE (MNT),0.0039592823559491735,0.001264677320773452
confusion,NLL,0.391101447136419,0.4838546575751864
temperature scaling,ECE (W),0.010175689849977788,0.0103296288195085
temperature scaling,ECE (M),0.011248183724465744,0.006779598662337615
temperature scaling,cwECE (WT),0.032724975944475945,0.019324776834349657
temperature scaling,cwECE (MT),0.010181449763703528,0.006362432661309457
temperature scaling,cwECE (WNT),0.004580629987432551,0.002689581464714039
temperature scaling,cwECE (MNT),0.0020867709022934578,0.0006794169019715006
temperature scaling,NLL,0.14575029094344566,0.3167727419357564
ensemble temperature scaling,ECE (W),0.010277093040250046,0.01055015587757523
ensemble temperature scaling,ECE (M),0.01157533223029959,0.0066144567469582595
ensemble temperature scaling,cwECE (WT),0.033728677242337954,0.019184327501704547
ensemble temperature scaling,cwECE (MT),0.009998453542873804,0.0061753909416318075
ensemble temperature scaling,cwECE (WNT),0.004648374509437252,0.0026843154534863184
ensemble temperature scaling,cwECE (MNT),0.002120400453452847,0.000682516247336309
ensemble temperature scaling,NLL,0.14641529257578154,0.31764439508501585
imax binning,ECE (W),0.008863821233584061,0.009447605569926172
imax binning,ECE (M),0.004878479070228448,0.0062696870960954965
imax binning,cwECE (WT),0.02906820385969719,0.01684851130254158
imax binning,cwECE (MT),0.01137302400077445,0.007355064807834795
imax binning,cwECE (WNT),0.00416188525368749,0.0024567389589050287
imax binning,cwECE (MNT),0.0019077740299689046,0.0007472310954032972
imax binning,NLL,0.15466586349176153,0.32016903558884
none,ECE (W),0.031592062731583936,0.02247571060175553
none,ECE (M),0.031003065546353674,0.02100224212586092
none,cwECE (WT),0.04769153276626798,0.0306430436485566
none,cwECE (MT),0.02737382150419383,0.015865102025046193
none,cwECE (WNT),0.00821663442333443,0.004869314390490323
none,cwECE (MNT),0.0034341270383685682,0.0017757691999771845
none,NLL,0.24428723976146785,0.5477531708014085
confusion,ECE (W),0.0025427104388062232,0.011816234412650152
confusion,ECE (M),0.009720072683095422,0.010591628507021097
confusion,cwECE (WT),0.009309817015635224,0.020589737946400084
confusion,cwECE (MT),0.009309817015635224,0.012260142182504943
confusion,cwECE (WNT),0.0020826077557317803,0.003264393760789652
confusion,cwECE (MNT),0.0029979578851926482,0.0022680016407128903
confusion,NLL,0.545787626816871,0.909500409831897
