calibration method,metric,model,comb
none,cwECE (MT),0.03864520213266402,0.015082515587190166
none,cwECE (WNT),0.012455142841184933,0.005159841572176752
none,cwECE (MNT),0.008080586033209035,0.0020483696486454503
none,NLL,0.4108926847703066,0.43341251205981923
confusion,ECE (W),0.008422884596779505,0.010209392930615672
confusion,ECE (M),0.01183111249338769,0.009418029776130822
confusion,cwECE (WT),0.01170141674446483,0.026115832169328147
confusion,cwECE (MT),0.01170141674446483,0.013347122233776659
confusion,cwECE (WNT),0.0028324525065678277,0.003882697779552862
confusion,cwECE (MNT),0.004936372497065614,0.002366621335653982
confusion,NLL,0.7294567700335889,0.6077254383737456
temperature scaling,ECE (W),0.016598613692832383,0.015286618841754916
temperature scaling,ECE (M),0.008690965190330673,0.01459029452996176
temperature scaling,cwECE (WT),0.04599982029040263,0.029904249485841455
temperature scaling,cwECE (MT),0.017133027052049006,0.011702202748233758
temperature scaling,cwECE (WNT),0.007299445233302293,0.004256141835400689
temperature scaling,cwECE (MNT),0.004411143741921747,0.001975403132816321
temperature scaling,NLL,0.342029546959288,0.40738926333184894
ensemble temperature scaling,ECE (W),0.013346384242025375,0.01537503393051972
ensemble temperature scaling,ECE (M),0.008300033791235086,0.01469948783359053
ensemble temperature scaling,cwECE (WT),0.04567579691899846,0.02903061247985585
ensemble temperature scaling,cwECE (MT),0.01649657110454566,0.011574445959545699
ensemble temperature scaling,cwECE (WNT),0.0071105514661575315,0.004106927903631199
ensemble temperature scaling,cwECE (MNT),0.004611764215949179,0.001955525070083337
ensemble temperature scaling,NLL,0.34361951943845287,0.40834991154594225
imax binning,ECE (W),0.010120691696603182,0.015717389778031318
imax binning,ECE (M),0.009073072648984137,0.014754873837911062
imax binning,cwECE (WT),0.03996543336751492,0.027748812927429152
imax binning,cwECE (MT),0.016625229672605678,0.013529278405976564
imax binning,cwECE (WNT),0.006466853613054778,0.00417674134475797
imax binning,cwECE (MNT),0.004023644834390641,0.0020462950243503126
imax binning,NLL,0.3544541659075844,0.41124368095099734
none,ECE (W),0.05413465666666691,0.019598809233565447
none,ECE (M),0.05179115666666676,0.01960736814264789
none,cwECE (WT),0.06939029318245099,0.03685877828858111
none,cwECE (MT),0.04025364671282026,0.018283703766999372
none,cwECE (WNT),0.012897984093923533,0.005709219991550132
none,cwECE (MNT),0.007655402082068425,0.0024911325731305834
none,NLL,0.39845656533958385,0.5980931384329166
confusion,ECE (W),0.00889103615090751,0.01239002230897234
confusion,ECE (M),0.02194429844512183,0.010600618532644887
confusion,cwECE (WT),0.021642158047780448,0.028215648392084337
confusion,cwECE (MT),0.021642158047780448,0.017137097878246303
confusion,cwECE (WNT),0.003920867249650922,0.004453034421676546
confusion,cwECE (MNT),0.006145425633209812,0.0030851532691836786
confusion,NLL,0.6071934058909861,0.7147718366548134
temperature scaling,ECE (W),0.0067684950271229396,0.02010535690404414
temperature scaling,ECE (M),0.009354926208614127,0.01902467016122121
temperature scaling,cwECE (WT),0.047753549459471155,0.03284194426375567
temperature scaling,cwECE (MT),0.02168065010754868,0.01563996552063355
temperature scaling,cwECE (WNT),0.007266027648425042,0.005044245597304273
temperature scaling,cwECE (MNT),0.004581868023729828,0.0025001474985603942
temperature scaling,NLL,0.3338825049828809,0.6154698604932216
ensemble temperature scaling,ECE (W),0.008901408700766673,0.01917658471318046
ensemble temperature scaling,ECE (M),0.010396151370886023,0.01768836134507498
ensemble temperature scaling,cwECE (WT),0.050322744485402415,0.03321556838142286
ensemble temperature scaling,cwECE (MT),0.022082738229470354,0.01532840778773926
ensemble temperature scaling,cwECE (WNT),0.00765494492517146,0.00500925204694206
ensemble temperature scaling,cwECE (MNT),0.004957902227791424,0.00240981484397958
ensemble temperature scaling,NLL,0.33735731836942284,0.6182408641788241
imax binning,ECE (W),0.012957924104107822,0.02061501296973231
imax binning,ECE (M),0.012957924104107888,0.020036393797048423
imax binning,cwECE (WT),0.034491185031285516,0.03083333198271553
imax binning,cwECE (MT),0.021196741774372748,0.01688015198915358
imax binning,cwECE (WNT),0.005909729296328827,0.004934762155862994
imax binning,cwECE (MNT),0.003697934005574744,0.002400397974800742
imax binning,NLL,0.3442162245962326,0.6219715229966821
none,ECE (W),0.04787557666666674,0.01587105213335698
none,ECE (M),0.04550895666666687,0.015104246147052955
none,cwECE (WT),0.06536447739636368,0.031246325041929424
none,cwECE (MT),0.03612895733663438,0.013628125872662506
none,cwECE (WNT),0.01169870643412093,0.004494679789526039
none,cwECE (MNT),0.006806442345618388,0.0015298034651536462
