calibration method,metric,model,comb
temperature scaling,cwECE (MNT),0.0028838868349247955,0.0016988636188775684
temperature scaling,NLL,0.1212996479917231,0.3388416808597948
ensemble temperature scaling,ECE (W),0.012770712732960487,0.010256168199287175
ensemble temperature scaling,ECE (M),0.009796084791899034,0.009720471265807688
ensemble temperature scaling,cwECE (WT),0.03770028837438104,0.021417821218356232
ensemble temperature scaling,cwECE (MT),0.02028848776551293,0.01452084368123173
ensemble temperature scaling,cwECE (WNT),0.005199702042371969,0.0032451842437009244
ensemble temperature scaling,cwECE (MNT),0.0036498744410209624,0.0018652965863966311
ensemble temperature scaling,NLL,0.12407801337063853,0.33984921253215494
imax binning,ECE (W),0.005866713552415415,0.011535793979229537
imax binning,ECE (M),0.003047041421267899,0.009477242778810189
imax binning,cwECE (WT),0.032051098950134374,0.020688025551643806
imax binning,cwECE (MT),0.014386366481158869,0.014188053814121545
imax binning,cwECE (WNT),0.0044155848389761275,0.003203658244051142
imax binning,cwECE (MNT),0.0017157551276183105,0.0018060507113991618
imax binning,NLL,0.12169275001948653,0.3383536532460102
none,ECE (W),0.021626474042733497,0.01580278236187888
none,ECE (M),0.018071118811766297,0.015803183813354865
none,cwECE (WT),0.033609164737765936,0.02106927080586079
none,cwECE (MT),0.019074375512641677,0.014927475749859332
none,cwECE (WNT),0.005303512413542448,0.0035801609359282353
none,cwECE (MNT),0.0019995110121766,0.0010365707043455982
none,NLL,0.1546117538624935,0.49144858468340497
confusion,ECE (W),0.00701552301504325,0.010863384172797627
confusion,ECE (M),0.014150336722507328,0.01103245418005665
confusion,cwECE (WT),0.015439946598786091,0.019469420280101447
confusion,cwECE (MT),0.015439946598786091,0.011416126979861895
confusion,cwECE (WNT),0.002570989157719205,0.002895562972657405
confusion,cwECE (MNT),0.0034808201259672266,0.0015778302488692272
confusion,NLL,0.3190386731496152,0.6310591432705871
temperature scaling,ECE (W),0.00645612302135805,0.011256414368029113
temperature scaling,ECE (M),0.00623407388718069,0.010357957782393052
temperature scaling,cwECE (WT),0.029698283069274422,0.020009047166108827
temperature scaling,cwECE (MT),0.012371360076432077,0.010086917097266751
temperature scaling,cwECE (WNT),0.0037534518915888922,0.0030019877043733975
temperature scaling,cwECE (MNT),0.002444883347727984,0.0009367245335738653
temperature scaling,NLL,0.11284543098052838,0.4747139055508384
ensemble temperature scaling,ECE (W),0.01587559594217901,0.0108351452499373
ensemble temperature scaling,ECE (M),0.014607854654368561,0.010756370883847765
ensemble temperature scaling,cwECE (WT),0.03341237984099212,0.020693790593805605
ensemble temperature scaling,cwECE (MT),0.017365568537024846,0.009418069468931511
ensemble temperature scaling,cwECE (WNT),0.004651020557941288,0.0030506754502898897
ensemble temperature scaling,cwECE (MNT),0.0034953040043556234,0.0009294740526430768
ensemble temperature scaling,NLL,0.11712413553124289,0.47637161019144236
imax binning,ECE (W),0.009845372404715516,0.012190606550400917
imax binning,ECE (M),0.008343814772316722,0.012220116663856648
imax binning,cwECE (WT),0.02940420790444382,0.018750964373875835
imax binning,cwECE (MT),0.014925181327211535,0.012004666583684822
imax binning,cwECE (WNT),0.003922030370813972,0.003098536636740307
imax binning,cwECE (MNT),0.0020560466780013063,0.0010025203217356303
imax binning,NLL,0.11810547884310728,0.48164610009933473
none,ECE (W),0.026368811060984952,0.017123884851240133
none,ECE (M),0.025112344533205034,0.017124280132438722
