calibration method,metric,model,comb,comb (post cal)
MAP_CI,cwECE (MNT),0.002528239882160236,0.0006080920229522729,0.0005796413092060465
MAP_CI,NLL,0.1815068178853853,0.10049318776868811,0.08468883116287251
MAP_CI,ECE (W),0.022563275115791016,0.016489119677353288,0.012252253385784478
MAP_CI,ECE (M),0.021012266885754454,0.01482559689907754,0.011129716782089457
MAP_CI,cwECE (WT),0.040395621693387146,0.027355793311133046,0.02723993225976854
MAP_CI,cwECE (MT),0.019274979708877992,0.012277164066216418,0.008072670738830908
MAP_CI,cwECE (WNT),0.006363598088522791,0.004082895074587452,0.003645124590300689
MAP_CI,cwECE (MNT),0.002528239882160236,0.0006080920229522729,0.0005796413092060465
MAP_CI,NLL,0.1815068178853853,0.10049318776868811,0.08468883116287251
uncal_MAP_CI,ECE (W),0.029647170632156314,0.01804565826124488,0.01594655201525662
uncal_MAP_CI,ECE (M),0.029242442933923803,0.018002779527171595,0.014862212756816684
uncal_MAP_CI,cwECE (WT),0.04756189415167088,0.02979801994206408,0.027538916250596984
uncal_MAP_CI,cwECE (MT),0.025476165784866528,0.01459846782682148,0.01168275618877031
uncal_MAP_CI,cwECE (WNT),0.007720377599612025,0.004531869362059719,0.004010539964980096
uncal_MAP_CI,cwECE (MNT),0.0025432282206261916,0.0007473943473311549,0.0007388185776004828
uncal_MAP_CI,NLL,0.21903269511817608,0.12576603963128652,0.10226414702686117
MAP_CI,ECE (W),0.02534907155835532,0.01728226930346492,0.014186475985708914
MAP_CI,ECE (M),0.02537405420679518,0.016984188012840087,0.013614711484000131
MAP_CI,cwECE (WT),0.03877083407860989,0.029798956607865835,0.026969722026758413
MAP_CI,cwECE (MT),0.021919936428182824,0.013728340692550254,0.01153852379789008
MAP_CI,cwECE (WNT),0.006554571039722357,0.0044863484502008,0.004004536739922091
MAP_CI,cwECE (MNT),0.003504534874006373,0.0011503276955159348,0.00116868278401664
MAP_CI,NLL,0.19291678705407989,0.11118323301440831,0.09255898706901257
MAP_CI,ECE (W),0.02534907155835532,0.01728226930346492,0.014186475985708914
MAP_CI,ECE (M),0.02537405420679518,0.016984188012840087,0.013614711484000131
MAP_CI,cwECE (WT),0.03877083407860989,0.029798956607865835,0.026969722026758413
MAP_CI,cwECE (MT),0.021919936428182824,0.013728340692550254,0.01153852379789008
MAP_CI,cwECE (WNT),0.006554571039722357,0.0044863484502008,0.004004536739922091
MAP_CI,cwECE (MNT),0.003504534874006373,0.0011503276955159348,0.00116868278401664
MAP_CI,NLL,0.19291678705407989,0.11118323301440831,0.09255898706901257
uncal_MAP_CI,ECE (W),0.032510762802809866,0.021985003775592683,0.019219134237392712
uncal_MAP_CI,ECE (M),0.03251177554826714,0.020978288244768564,0.01809747293683457
uncal_MAP_CI,cwECE (WT),0.045830670747469174,0.03196808672627912,0.03058370083380473
uncal_MAP_CI,cwECE (MT),0.027715589422743762,0.017514023492980098,0.014750078662006824
uncal_MAP_CI,cwECE (WNT),0.007838431673474236,0.005053610812746449,0.004601567434152359
uncal_MAP_CI,cwECE (MNT),0.0035171675602677205,0.0011143448130081592,0.0011342785888443282
uncal_MAP_CI,NLL,0.23558305478617395,0.14113979079299674,0.11421304738917733
MAP_CI,ECE (W),0.02270719801863216,0.014110370290656905,0.010676365346042653
MAP_CI,ECE (M),0.020737872179403982,0.013754509514522865,0.010018419000383008
MAP_CI,cwECE (WT),0.04217376460668086,0.026455515589729917,0.026864815548947745
MAP_CI,cwECE (MT),0.022867683080034083,0.012758236685641803,0.010219957450584094
MAP_CI,cwECE (WNT),0.007063543114582694,0.0038397832616105256,0.0036179204093818745
MAP_CI,cwECE (MNT),0.002470075741563542,0.0009805555851955072,0.0010340181801010723
MAP_CI,NLL,0.18483151998072347,0.09771096048136671,0.08320257005025085
MAP_CI,ECE (W),0.02270719801863216,0.014110370290656905,0.010676365346042653
MAP_CI,ECE (M),0.020737872179403982,0.013754509514522865,0.010018419000383008
MAP_CI,cwECE (WT),0.04217376460668086,0.026455515589729917,0.026864815548947745
MAP_CI,cwECE (MT),0.022867683080034083,0.012758236685641803,0.010219957450584094
MAP_CI,cwECE (WNT),0.007063543114582694,0.0038397832616105256,0.0036179204093818745
MAP_CI,cwECE (MNT),0.002470075741563542,0.0009805555851955072,0.0010340181801010723
MAP_CI,NLL,0.18483151998072347,0.09771096048136671,0.08320257005025085
uncal_MAP_CI,ECE (W),0.028142060524257297,0.01804690153898461,0.014790945907682589
uncal_MAP_CI,ECE (M),0.02815308412214296,0.01764765378474321,0.014397351035277962
uncal_MAP_CI,cwECE (WT),0.044375457776912895,0.03171363955395469,0.02974228531825765
uncal_MAP_CI,cwECE (MT),0.026965220833900332,0.01647615141283385,0.014003629808799286
uncal_MAP_CI,cwECE (WNT),0.007690970337534184,0.00477918091626571,0.004325644911406034
uncal_MAP_CI,cwECE (MNT),0.0025545397410901456,0.001105125625705111,0.0010798444966577466
uncal_MAP_CI,NLL,0.22273151925270263,0.12228059818716984,0.1001787901582767
MAP_CI,ECE (W),0.02335192305203332,0.013642973570394089,0.00977407872630704
MAP_CI,ECE (M),0.018141235660857832,0.013326534545834656,0.009806024635122144
MAP_CI,cwECE (WT),0.038997732650147235,0.02701329632310272,0.024759617045928415
MAP_CI,cwECE (MT),0.020260635334272196,0.010499032802556077,0.00983613855859302
MAP_CI,cwECE (WNT),0.00613353156040879,0.0036601270449357513,0.003277402342443328
MAP_CI,cwECE (MNT),0.0023132737557238965,0.0013883818455636345,0.0014156736677722781
MAP_CI,NLL,0.16978901361116752,0.08212301926470977,0.0698477936352904
MAP_CI,ECE (W),0.02335192305203332,0.013642973570394089,0.00977407872630704
MAP_CI,ECE (M),0.018141235660857832,0.013326534545834656,0.009806024635122144
MAP_CI,cwECE (WT),0.038997732650147235,0.02701329632310272,0.024759617045928415
MAP_CI,cwECE (MT),0.020260635334272196,0.010499032802556077,0.00983613855859302
MAP_CI,cwECE (WNT),0.00613353156040879,0.0036601270449357513,0.003277402342443328
MAP_CI,cwECE (MNT),0.0023132737557238965,0.0013883818455636345,0.0014156736677722781
MAP_CI,NLL,0.16978901361116752,0.08212301926470977,0.0698477936352904
uncal_MAP_CI,ECE (W),0.025973351378632333,0.01717800164847269,0.014101759728624067
uncal_MAP_CI,ECE (M),0.02474612429649528,0.016779588222468573,0.013946173134243773
uncal_MAP_CI,cwECE (WT),0.04318609534113582,0.028170434205210936,0.02627050133292606
uncal_MAP_CI,cwECE (MT),0.025078586989169226,0.014554236424875213,0.011999112896583777
uncal_MAP_CI,cwECE (WNT),0.007047178320095819,0.004179020435963748,0.00378543888344217
uncal_MAP_CI,cwECE (MNT),0.0023517307423050297,0.001370612563553837,0.0013860536679994066
uncal_MAP_CI,NLL,0.20533043816775046,0.10575584199365212,0.08636265193073021
MAP_CI,ECE (W),0.02403599248429433,0.018423290476688423,0.014815241197101859
MAP_CI,ECE (M),0.023088747986041037,0.018360072679987998,0.014574868707801954
MAP_CI,cwECE (WT),0.04422072343654874,0.030002559838503813,0.028374629273347184
MAP_CI,cwECE (MT),0.02092236904312248,0.013147010247513243,0.011788168835455977
MAP_CI,cwECE (WNT),0.00724629935977236,0.004440738686794428,0.003961954046984269
MAP_CI,cwECE (MNT),0.003359934231252769,0.0015282008919534215,0.0015276873506987684
MAP_CI,NLL,0.20094952611737718,0.10639963122193723,0.08937110311254855
MAP_CI,ECE (W),0.02403599248429433,0.018423290476688423,0.014815241197101859
MAP_CI,ECE (M),0.023088747986041037,0.018360072679987998,0.014574868707801954
MAP_CI,cwECE (WT),0.04422072343654874,0.030002559838503813,0.028374629273347184
MAP_CI,cwECE (MT),0.02092236904312248,0.013147010247513243,0.011788168835455977
MAP_CI,cwECE (WNT),0.00724629935977236,0.004440738686794428,0.003961954046984269
MAP_CI,cwECE (MNT),0.003359934231252769,0.0015282008919534215,0.0015276873506987684
MAP_CI,NLL,0.20094952611737718,0.10639963122193723,0.08937110311254855
uncal_MAP_CI,ECE (W),0.03159205300426678,0.022279239785766153,0.019172411134326904
uncal_MAP_CI,ECE (M),0.031003005344893184,0.02159588568063337,0.018430582441047793
uncal_MAP_CI,cwECE (WT),0.047691523570565456,0.03149800048161473,0.031428907125381766
uncal_MAP_CI,cwECE (MT),0.027373819133050148,0.018028552773375124,0.015485508343617185
uncal_MAP_CI,cwECE (WNT),0.008216633449207363,0.005084287866253632,0.00474134946619255
uncal_MAP_CI,cwECE (MNT),0.003434130694729002,0.0015367592239197605,0.0015602275721806273
uncal_MAP_CI,NLL,0.24428724954359193,0.1375710283221746,0.11132641894832776
MAP_CI,ECE (W),0.02351207752989058,0.015047385146658526,0.012215648603399536
MAP_CI,ECE (M),0.022919198077565966,0.0132136026983731,0.009545857389937455
MAP_CI,cwECE (WT),0.04155580118673923,0.028167652409820644,0.027094309607676993
MAP_CI,cwECE (MT),0.01833888696729171,0.012163463886299688,0.009726498835064032
MAP_CI,cwECE (WNT),0.006549792558926649,0.0040570372826560265,0.0036488416246711493
MAP_CI,cwECE (MNT),0.003117484299256546,0.0016304969205077073,0.001685717344685264
MAP_CI,NLL,0.1838146203954645,0.10374468843244666,0.08729271113608447
MAP_CI,ECE (W),0.02351207752989058,0.015047385146658526,0.012215648603399536
MAP_CI,ECE (M),0.022919198077565966,0.0132136026983731,0.009545857389937455
MAP_CI,cwECE (WT),0.04155580118673923,0.028167652409820644,0.027094309607676993
MAP_CI,cwECE (MT),0.01833888696729171,0.012163463886299688,0.009726498835064032
MAP_CI,cwECE (WNT),0.006549792558926649,0.0040570372826560265,0.0036488416246711493
MAP_CI,cwECE (MNT),0.003117484299256546,0.0016304969205077073,0.001685717344685264
MAP_CI,NLL,0.1838146203954645,0.10374468843244666,0.08729271113608447
uncal_MAP_CI,ECE (W),0.03163184930734879,0.019295083012404596,0.015414819322186014
uncal_MAP_CI,ECE (M),0.03117686292927377,0.01725191375758935,0.014158638776675968
uncal_MAP_CI,cwECE (WT),0.04749266134965982,0.029631876418672036,0.029507707353115094
uncal_MAP_CI,cwECE (MT),0.024351318122888564,0.01547690422452599,0.013856936420158516
uncal_MAP_CI,cwECE (WNT),0.007703186318196553,0.0045009622794395885,0.004271808199644173
uncal_MAP_CI,cwECE (MNT),0.0032937562066241454,0.001730987052161042,0.0017466225751274558
