calibration method,metric,model,comb,comb (post cal)
MAP_CI,cwECE (MNT),0.0022311597982559244,0.0013631651037136364,0.001374978542334883
MAP_CI,NLL,0.13374096989946768,0.08894082114562572,0.0739508969156066
MAP_CI,ECE (W),0.020252889700823437,0.01362149731056117,0.010344751094967304
MAP_CI,ECE (M),0.015418859370482292,0.012908392379329885,0.010214958281942564
MAP_CI,cwECE (WT),0.03280846229412897,0.024674559611413502,0.023118185523315328
MAP_CI,cwECE (MT),0.016468281890677956,0.011902354387173143,0.01126056384197782
MAP_CI,cwECE (WNT),0.0050708128276460915,0.00353560820878299,0.0031998143890296115
MAP_CI,cwECE (MNT),0.0022311597982559244,0.0013631651037136364,0.001374978542334883
MAP_CI,NLL,0.13374096989946768,0.08894082114562572,0.0739508969156066
uncal_MAP_CI,ECE (W),0.023023240349583373,0.01640268443807077,0.01447328295664636
uncal_MAP_CI,ECE (M),0.01950155841161295,0.016317884351997124,0.014418896765158791
uncal_MAP_CI,cwECE (WT),0.03267674693031082,0.024820693572607508,0.025030885901756682
uncal_MAP_CI,cwECE (MT),0.02042878510150757,0.01548231794834179,0.012837031534996504
uncal_MAP_CI,cwECE (WNT),0.005550738969380081,0.0038997591987061644,0.0036112750603732166
uncal_MAP_CI,cwECE (MNT),0.0023178821595391834,0.0013007336091259009,0.0012555220909300812
uncal_MAP_CI,NLL,0.165477113160482,0.11152342471796556,0.08918864935484756
MAP_CI,ECE (W),0.019414822466059915,0.014269754306617956,0.011086699325077172
MAP_CI,ECE (M),0.01835317610536756,0.013810867849372483,0.010681971352843128
MAP_CI,cwECE (WT),0.03534778211339073,0.024610041120598634,0.025523043837708936
MAP_CI,cwECE (MT),0.018891770540479216,0.010961416683117597,0.00935801037984708
MAP_CI,cwECE (WNT),0.005165275896754947,0.003516467833339902,0.003311530774699971
MAP_CI,cwECE (MNT),0.002432902430842381,0.001122683693717984,0.0011376853559305847
MAP_CI,NLL,0.13942776949340677,0.08186882992733042,0.06985597503428696
MAP_CI,ECE (W),0.019414822466059915,0.014269754306617956,0.011086699325077172
MAP_CI,ECE (M),0.01835317610536756,0.013810867849372483,0.010681971352843128
MAP_CI,cwECE (WT),0.03534778211339073,0.024610041120598634,0.025523043837708936
MAP_CI,cwECE (MT),0.018891770540479216,0.010961416683117597,0.00935801037984708
MAP_CI,cwECE (WNT),0.005165275896754947,0.003516467833339902,0.003311530774699971
MAP_CI,cwECE (MNT),0.002432902430842381,0.001122683693717984,0.0011376853559305847
MAP_CI,NLL,0.13942776949340677,0.08186882992733042,0.06985597503428696
uncal_MAP_CI,ECE (W),0.024507125464146004,0.017139662331736992,0.01489406353432591
uncal_MAP_CI,ECE (M),0.024105016447561398,0.01659601543169832,0.014205641218842368
uncal_MAP_CI,cwECE (WT),0.03727623043121248,0.024896393284774214,0.026143576425618535
