calibration method,metric,model,comb,comb (post cal)
MAP_CI,cwECE (WNT),0.008493100167240626,0.004994879312146041,0.0038959223068854984
MAP_CI,cwECE (MNT),0.004609394955096422,0.0015644521564463169,0.001455579041114309
MAP_CI,NLL,0.3155964831951969,0.1352403467604857,0.12005573989634798
MAP_CI,ECE (W),0.02909181688617713,0.018664001691946742,0.009945825741865864
MAP_CI,ECE (M),0.029056773683016603,0.017637252933169072,0.008744815639115139
MAP_CI,cwECE (WT),0.04900018875683939,0.03401201300215317,0.029802861433565815
MAP_CI,cwECE (MT),0.02238968923555569,0.012766859263734762,0.009024079621764252
MAP_CI,cwECE (WNT),0.008493100167240626,0.004994879312146041,0.0038959223068854984
MAP_CI,cwECE (MNT),0.004609394955096422,0.0015644521564463169,0.001455579041114309
MAP_CI,NLL,0.3155964831951969,0.1352403467604857,0.12005573989634798
uncal_MAP_CI,ECE (W),0.05183986326902899,0.02222008105718975,0.01496980260061987
uncal_MAP_CI,ECE (M),0.05147219231536445,0.020349910179564598,0.012849453167245386
uncal_MAP_CI,cwECE (WT),0.06784830806245452,0.03486649209480268,0.029635462024725195
uncal_MAP_CI,cwECE (MT),0.03519883803439115,0.014493842835901102,0.01109113034736214
uncal_MAP_CI,cwECE (WNT),0.012057767352952338,0.005347750818598031,0.004197953642499134
uncal_MAP_CI,cwECE (MNT),0.006528554714879888,0.001664598605064522,0.0015105094590321037
uncal_MAP_CI,NLL,0.35790550718402847,0.15275448502799455,0.13238783245793986
MAP_CI,ECE (W),0.033216292208860757,0.019211176327419654,0.0139247977290489
MAP_CI,ECE (M),0.0320988636880821,0.018724091666728164,0.009976151908863742
MAP_CI,cwECE (WT),0.057424812901729315,0.031874711691578815,0.03225035284104133
MAP_CI,cwECE (MT),0.02911497673987735,0.015112743158708012,0.009577649471100274
MAP_CI,cwECE (WNT),0.010027455960209788,0.00501168331685761,0.004480848245899385
MAP_CI,cwECE (MNT),0.005967474340301824,0.0016121253025834382,0.0012053412506664045
MAP_CI,NLL,0.3490419680273084,0.14860183246757086,0.13156495822279604
MAP_CI,ECE (W),0.033216292208860757,0.019211176327419654,0.0139247977290489
MAP_CI,ECE (M),0.0320988636880821,0.018724091666728164,0.009976151908863742
MAP_CI,cwECE (WT),0.057424812901729315,0.031874711691578815,0.03225035284104133
MAP_CI,cwECE (MT),0.02911497673987735,0.015112743158708012,0.009577649471100274
MAP_CI,cwECE (WNT),0.010027455960209788,0.00501168331685761,0.004480848245899385
MAP_CI,cwECE (MNT),0.005967474340301824,0.0016121253025834382,0.0012053412506664045
MAP_CI,NLL,0.3490419680273084,0.14860183246757086,0.13156495822279604
uncal_MAP_CI,ECE (W),0.05694769470638264,0.023334139262625626,0.01594301061274036
uncal_MAP_CI,ECE (M),0.05443467552540526,0.02316874645283041,0.015372583711774244
uncal_MAP_CI,cwECE (WT),0.07432924091467283,0.041081446554004517,0.037007554499118335
uncal_MAP_CI,cwECE (MT),0.041513972022646166,0.017599362148914086,0.013770660137812512
uncal_MAP_CI,cwECE (WNT),0.01359508105944909,0.006362489869544327,0.005362910866977653
uncal_MAP_CI,cwECE (MNT),0.007974368506553142,0.0018778767131596332,0.0016363556807370617
uncal_MAP_CI,NLL,0.3990486696046194,0.1724880632969452,0.14839996850725554
MAP_CI,ECE (W),0.03098088630430324,0.017701939800285213,0.011452108275876746
MAP_CI,ECE (M),0.0283421747435012,0.017362943852628505,0.008366698379210667
MAP_CI,cwECE (WT),0.05142944850293259,0.03511477793153507,0.032419152768466866
MAP_CI,cwECE (MT),0.0237075469890456,0.01406802304019826,0.011305728332483942
MAP_CI,cwECE (WNT),0.009353596002382893,0.005013824771978282,0.0043139128840332715
MAP_CI,cwECE (MNT),0.005649948891232806,0.0018905411474897326,0.0017886458266073318
MAP_CI,NLL,0.35941152660324444,0.13673817095263624,0.12213906547537998
MAP_CI,ECE (W),0.03098088630430324,0.017701939800285213,0.011452108275876746
MAP_CI,ECE (M),0.0283421747435012,0.017362943852628505,0.008366698379210667
MAP_CI,cwECE (WT),0.05142944850293259,0.03511477793153507,0.032419152768466866
MAP_CI,cwECE (MT),0.0237075469890456,0.01406802304019826,0.011305728332483942
MAP_CI,cwECE (WNT),0.009353596002382893,0.005013824771978282,0.0043139128840332715
MAP_CI,cwECE (MNT),0.005649948891232806,0.0018905411474897326,0.0017886458266073318
MAP_CI,NLL,0.35941152660324444,0.13673817095263624,0.12213906547537998
uncal_MAP_CI,ECE (W),0.05176181664718785,0.022003616025292157,0.015913005322794067
uncal_MAP_CI,ECE (M),0.05126401984856216,0.02141466916969656,0.013552595867948035
uncal_MAP_CI,cwECE (WT),0.06572262507107046,0.037134561024326156,0.035017728375479465
uncal_MAP_CI,cwECE (MT),0.038489967525582716,0.017803689482046258,0.014977911663935478
uncal_MAP_CI,cwECE (WNT),0.01245512976405151,0.005625438693160121,0.004925120955718051
uncal_MAP_CI,cwECE (MNT),0.00806498326390053,0.002441643614003986,0.002180110581862741
uncal_MAP_CI,NLL,0.41089283102073293,0.16357816501074665,0.14135160246327036
